obj_id,species,speciesMatched,trait_name,value
Treseder_etal_2016_371,Cladonia coniocraea,Cladonia coniocraea,studyName,Treseder_etal_2016
Treseder_etal_2016_372,Cladonia coniocraea,Cladonia coniocraea,studyName,Treseder_etal_2016
Treseder_etal_2016_373,Cladonia coniocraea,Cladonia coniocraea,studyName,Treseder_etal_2016
Treseder_etal_2016_374,Cladonia coniocraea,Cladonia coniocraea,studyName,Treseder_etal_2016
Treseder_etal_2016_375,Cladonia coniocraea,Cladonia coniocraea,studyName,Treseder_etal_2016
Treseder_etal_2016_376,Cladonia cornuta,Cladonia cornuta,studyName,Treseder_etal_2016
Treseder_etal_2016_377,Cladonia cornuta,Cladonia cornuta,studyName,Treseder_etal_2016
Treseder_etal_2016_378,Cladonia cornuta,Cladonia cornuta,studyName,Treseder_etal_2016
Treseder_etal_2016_379,Cladonia cornuta,Cladonia cornuta,studyName,Treseder_etal_2016
Treseder_etal_2016_380,Cladonia cornuta,Cladonia cornuta,studyName,Treseder_etal_2016
Treseder_etal_2016_381,Cladonia cornuta,Cladonia cornuta,studyName,Treseder_etal_2016
Treseder_etal_2016_382,Cladonia cornuta,Cladonia cornuta,studyName,Treseder_etal_2016
Treseder_etal_2016_383,Cladonia cornuta,Cladonia cornuta,studyName,Treseder_etal_2016
Treseder_etal_2016_384,Cladonia cornuta,Cladonia cornuta,studyName,Treseder_etal_2016
Treseder_etal_2016_385,Cladonia cornuta,Cladonia cornuta,studyName,Treseder_etal_2016
Treseder_etal_2016_386,Cladonia cornuta,Cladonia cornuta,studyName,Treseder_etal_2016
Treseder_etal_2016_387,Cladonia cornuta,Cladonia cornuta,studyName,Treseder_etal_2016
Treseder_etal_2016_388,Cladonia cornuta,Cladonia cornuta,studyName,Treseder_etal_2016
Treseder_etal_2016_389,Cladonia cornuta,Cladonia cornuta,studyName,Treseder_etal_2016
Treseder_etal_2016_390,Cladonia cornuta,Cladonia cornuta,studyName,Treseder_etal_2016
Treseder_etal_2016_391,Cladonia dendroides,Cladonia dendroides,studyName,Treseder_etal_2016
Treseder_etal_2016_392,Cladonia elixii,Cladonia elixii,studyName,Treseder_etal_2016
Treseder_etal_2016_393,Cladonia elixii,Cladonia elixii,studyName,Treseder_etal_2016
Treseder_etal_2016_394,Cladonia elixii,Cladonia elixii,studyName,Treseder_etal_2016
Treseder_etal_2016_395,Cladonia elixii,Cladonia elixii,studyName,Treseder_etal_2016
Treseder_etal_2016_396,Cladonia elixii,Cladonia elixii,studyName,Treseder_etal_2016
Treseder_etal_2016_397,Cladonia elixii,Cladonia elixii,studyName,Treseder_etal_2016
Treseder_etal_2016_398,Cladonia furcata subsp. furcata,Cladonia furcata subsp. furcata,studyName,Treseder_etal_2016
Treseder_etal_2016_399,Cladonia furcata subsp. furcata,Cladonia furcata subsp. furcata,studyName,Treseder_etal_2016
Treseder_etal_2016_400,Cladonia furcata subsp. furcata,Cladonia furcata subsp. furcata,studyName,Treseder_etal_2016
Treseder_etal_2016_401,Cladonia furcata subsp. furcata,Cladonia furcata subsp. furcata,studyName,Treseder_etal_2016
Treseder_etal_2016_402,Cladonia furcata subsp. furcata,Cladonia furcata subsp. furcata,studyName,Treseder_etal_2016
Treseder_etal_2016_403,Cladonia furcata subsp. furcata,Cladonia furcata subsp. furcata,studyName,Treseder_etal_2016
Treseder_etal_2016_404,Cladonia gracilis subsp elongata,Cladonia gracilis elongata,studyName,Treseder_etal_2016
Treseder_etal_2016_405,Cladonia gracilis subsp elongata,Cladonia gracilis elongata,studyName,Treseder_etal_2016
Treseder_etal_2016_406,Cladonia gracilis subsp elongata,Cladonia gracilis elongata,studyName,Treseder_etal_2016
Treseder_etal_2016_407,Cladonia gracilis subsp elongata,Cladonia gracilis elongata,studyName,Treseder_etal_2016
Treseder_etal_2016_408,Cladonia gracilis subsp turbinata,Cladonia gracilis turbinata,studyName,Treseder_etal_2016
Treseder_etal_2016_409,Cladonia gracilis subsp turbinata,Cladonia gracilis turbinata,studyName,Treseder_etal_2016
Treseder_etal_2016_410,Cladonia gracilis subsp turbinata,Cladonia gracilis turbinata,studyName,Treseder_etal_2016
Treseder_etal_2016_411,Cladonia gracilis subsp turbinata,Cladonia gracilis turbinata,studyName,Treseder_etal_2016
Treseder_etal_2016_412,Cladonia gracilis subsp turbinata,Cladonia gracilis turbinata,studyName,Treseder_etal_2016
Treseder_etal_2016_413,Cladonia gracilis subsp turbinata,Cladonia gracilis turbinata,studyName,Treseder_etal_2016
Treseder_etal_2016_414,Cladonia gracilis subsp turbinata,Cladonia gracilis turbinata,studyName,Treseder_etal_2016
Treseder_etal_2016_415,Cladonia gracilis subsp turbinata,Cladonia gracilis turbinata,studyName,Treseder_etal_2016
Treseder_etal_2016_416,Cladonia gracilis subsp turbinata,Cladonia gracilis turbinata,studyName,Treseder_etal_2016
Treseder_etal_2016_417,Cladonia gracilis subsp turbinata,Cladonia gracilis turbinata,studyName,Treseder_etal_2016
Treseder_etal_2016_418,Cladonia gracilis subsp turbinata,Cladonia gracilis turbinata,studyName,Treseder_etal_2016
Treseder_etal_2016_419,Cladonia gracilis subsp turbinata,Cladonia gracilis turbinata,studyName,Treseder_etal_2016
Treseder_etal_2016_420,Cladonia gracilis subsp turbinata,Cladonia gracilis turbinata,studyName,Treseder_etal_2016
Treseder_etal_2016_421,Cladonia gracilis subsp turbinata,Cladonia gracilis turbinata,studyName,Treseder_etal_2016
Treseder_etal_2016_422,Cladonia gracilis subsp turbinata,Cladonia gracilis turbinata,studyName,Treseder_etal_2016
Treseder_etal_2016_423,Cladonia gracilis subsp turbinata,Cladonia gracilis turbinata,studyName,Treseder_etal_2016
Treseder_etal_2016_424,Cladonia gracilis subsp turbinata,Cladonia gracilis turbinata,studyName,Treseder_etal_2016
Treseder_etal_2016_425,Cladonia gracilis subsp turbinata,Cladonia gracilis turbinata,studyName,Treseder_etal_2016
Treseder_etal_2016_426,Cladonia gracilis subsp turbinata,Cladonia gracilis turbinata,studyName,Treseder_etal_2016
Treseder_etal_2016_427,Cladonia gracilis subsp turbinata,Cladonia gracilis turbinata,studyName,Treseder_etal_2016
Treseder_etal_2016_428,Cladonia gracilis subsp turbinata,Cladonia gracilis turbinata,studyName,Treseder_etal_2016
Treseder_etal_2016_429,Cladonia gracilis subsp turbinata,Cladonia gracilis turbinata,studyName,Treseder_etal_2016
Treseder_etal_2016_430,Cladonia humilis,Cladonia humilis,studyName,Treseder_etal_2016
Treseder_etal_2016_431,Cladonia macilenta,Cladonia macilenta,studyName,Treseder_etal_2016
Treseder_etal_2016_432,Cladonia macilenta,Cladonia macilenta,studyName,Treseder_etal_2016
Treseder_etal_2016_433,Cladonia macilenta,Cladonia macilenta,studyName,Treseder_etal_2016
Treseder_etal_2016_434,Cladonia macilenta,Cladonia macilenta,studyName,Treseder_etal_2016
Treseder_etal_2016_435,Cladonia macilenta,Cladonia macilenta,studyName,Treseder_etal_2016
Treseder_etal_2016_436,Cladonia macilenta,Cladonia macilenta,studyName,Treseder_etal_2016
Treseder_etal_2016_437,Cladonia macilenta,Cladonia macilenta,studyName,Treseder_etal_2016
Treseder_etal_2016_438,Cladonia macilenta,Cladonia macilenta,studyName,Treseder_etal_2016
Treseder_etal_2016_439,Cladonia macilenta,Cladonia macilenta,studyName,Treseder_etal_2016
Treseder_etal_2016_440,Cladonia macroceras,Cladonia macroceras,studyName,Treseder_etal_2016
Treseder_etal_2016_441,Cladonia macroceras,Cladonia macroceras,studyName,Treseder_etal_2016
Treseder_etal_2016_442,Cladonia macroceras,Cladonia macroceras,studyName,Treseder_etal_2016
Treseder_etal_2016_443,Cladonia macroceras,Cladonia macroceras,studyName,Treseder_etal_2016
Treseder_etal_2016_444,Cladonia macroceras,Cladonia macroceras,studyName,Treseder_etal_2016
Treseder_etal_2016_445,Cladonia macroceras,Cladonia macroceras,studyName,Treseder_etal_2016
Treseder_etal_2016_446,Cladonia macroceras,Cladonia macroceras,studyName,Treseder_etal_2016
Treseder_etal_2016_447,Cladonia macroceras,Cladonia macroceras,studyName,Treseder_etal_2016
Treseder_etal_2016_448,Cladonia macroceras,Cladonia macroceras,studyName,Treseder_etal_2016
Treseder_etal_2016_449,Cladonia macroceras,Cladonia macroceras,studyName,Treseder_etal_2016
Treseder_etal_2016_450,Cladonia merochlorophaea,Cladonia merochlorophaea,studyName,Treseder_etal_2016
Treseder_etal_2016_451,Cladonia merochlorophaea,Cladonia merochlorophaea,studyName,Treseder_etal_2016
Treseder_etal_2016_452,Cladonia merochlorophaea,Cladonia merochlorophaea,studyName,Treseder_etal_2016
Treseder_etal_2016_453,Cladonia merochlorophaea,Cladonia merochlorophaea,studyName,Treseder_etal_2016
Treseder_etal_2016_454,Cladonia merochlorophaea,Cladonia merochlorophaea,studyName,Treseder_etal_2016
Treseder_etal_2016_455,Cladonia merochlorophaea,Cladonia merochlorophaea,studyName,Treseder_etal_2016
Treseder_etal_2016_456,Cladonia merochlorophaea,Cladonia merochlorophaea,studyName,Treseder_etal_2016
Treseder_etal_2016_457,Cladonia merochlorophaea,Cladonia merochlorophaea,studyName,Treseder_etal_2016
Treseder_etal_2016_458,Cladonia merochlorophaea,Cladonia merochlorophaea,studyName,Treseder_etal_2016
Treseder_etal_2016_459,Cladonia merochlorophaea,Cladonia merochlorophaea,studyName,Treseder_etal_2016
Treseder_etal_2016_460,Cladonia merochlorophaea,Cladonia merochlorophaea,studyName,Treseder_etal_2016
Treseder_etal_2016_461,Cladonia merochlorophaea,Cladonia merochlorophaea,studyName,Treseder_etal_2016
Treseder_etal_2016_462,Cladonia merochlorophaea,Cladonia merochlorophaea,studyName,Treseder_etal_2016
Treseder_etal_2016_463,Cladonia merochlorophaea,Cladonia merochlorophaea,studyName,Treseder_etal_2016
Treseder_etal_2016_464,Cladonia merochlorophaea,Cladonia merochlorophaea,studyName,Treseder_etal_2016
Treseder_etal_2016_465,Cladonia merochlorophaea,Cladonia merochlorophaea,studyName,Treseder_etal_2016
Treseder_etal_2016_466,Cladonia merochlorophaea,Cladonia merochlorophaea,studyName,Treseder_etal_2016
Treseder_etal_2016_467,Cladonia merochlorophaea,Cladonia merochlorophaea,studyName,Treseder_etal_2016
Treseder_etal_2016_468,Cladonia petrophila,Cladonia petrophila,studyName,Treseder_etal_2016
Treseder_etal_2016_469,Cladonia phyllophora,Cladonia phyllophora,studyName,Treseder_etal_2016
Treseder_etal_2016_470,Cladonia phyllophora,Cladonia phyllophora,studyName,Treseder_etal_2016
Treseder_etal_2016_471,Cladonia phyllophora,Cladonia phyllophora,studyName,Treseder_etal_2016
Treseder_etal_2016_472,Cladonia phyllophora,Cladonia phyllophora,studyName,Treseder_etal_2016
Treseder_etal_2016_473,Cladonia phyllophora,Cladonia phyllophora,studyName,Treseder_etal_2016
Treseder_etal_2016_474,Cladonia phyllophora,Cladonia phyllophora,studyName,Treseder_etal_2016
Treseder_etal_2016_475,Cladonia phyllophora,Cladonia phyllophora,studyName,Treseder_etal_2016
Treseder_etal_2016_476,Cladonia phyllophora,Cladonia phyllophora,studyName,Treseder_etal_2016
Treseder_etal_2016_477,Cladonia phyllophora,Cladonia phyllophora,studyName,Treseder_etal_2016
Treseder_etal_2016_478,Cladonia phyllophora,Cladonia phyllophora,studyName,Treseder_etal_2016
Treseder_etal_2016_479,Cladonia phyllophora,Cladonia phyllophora,studyName,Treseder_etal_2016
Treseder_etal_2016_480,Cladonia phyllophora,Cladonia phyllophora,studyName,Treseder_etal_2016
Treseder_etal_2016_481,Cladonia phyllophora,Cladonia phyllophora,studyName,Treseder_etal_2016
Treseder_etal_2016_482,Cladonia phyllophora,Cladonia phyllophora,studyName,Treseder_etal_2016
Treseder_etal_2016_483,Cladonia phyllophora,Cladonia phyllophora,studyName,Treseder_etal_2016
Treseder_etal_2016_484,Cladonia phyllophora,Cladonia phyllophora,studyName,Treseder_etal_2016
Treseder_etal_2016_485,Cladonia phyllophora,Cladonia phyllophora,studyName,Treseder_etal_2016
Treseder_etal_2016_486,Cladonia phyllophora,Cladonia phyllophora,studyName,Treseder_etal_2016
Treseder_etal_2016_487,Cladonia phyllophora,Cladonia phyllophora,studyName,Treseder_etal_2016
Treseder_etal_2016_488,Cladonia phyllophora,Cladonia phyllophora,studyName,Treseder_etal_2016
Treseder_etal_2016_489,Cladonia phyllophora,Cladonia phyllophora,studyName,Treseder_etal_2016
Treseder_etal_2016_490,Cladonia phyllophora,Cladonia phyllophora,studyName,Treseder_etal_2016
Treseder_etal_2016_491,Cladonia phyllophora,Cladonia phyllophora,studyName,Treseder_etal_2016
Treseder_etal_2016_492,Cladonia phyllophora,Cladonia phyllophora,studyName,Treseder_etal_2016
Treseder_etal_2016_493,Cladonia phyllophora,Cladonia phyllophora,studyName,Treseder_etal_2016
Treseder_etal_2016_494,Cladonia phyllophora,Cladonia phyllophora,studyName,Treseder_etal_2016
Treseder_etal_2016_495,Cladonia phyllophora,Cladonia phyllophora,studyName,Treseder_etal_2016
Treseder_etal_2016_496,Cladonia phyllophora,Cladonia phyllophora,studyName,Treseder_etal_2016
Treseder_etal_2016_497,Cladonia phyllophora,Cladonia phyllophora,studyName,Treseder_etal_2016
Treseder_etal_2016_498,Cladonia phyllophora,Cladonia phyllophora,studyName,Treseder_etal_2016
Treseder_etal_2016_499,Cladonia phyllophora,Cladonia phyllophora,studyName,Treseder_etal_2016
Treseder_etal_2016_500,Cladonia phyllophora,Cladonia phyllophora,studyName,Treseder_etal_2016
Treseder_etal_2016_501,Cladonia phyllophora,Cladonia phyllophora,studyName,Treseder_etal_2016
Treseder_etal_2016_502,Cladonia phyllophora,Cladonia phyllophora,studyName,Treseder_etal_2016
Treseder_etal_2016_503,Cladonia phyllophora,Cladonia phyllophora,studyName,Treseder_etal_2016
Treseder_etal_2016_504,Cladonia phyllophora,Cladonia phyllophora,studyName,Treseder_etal_2016
Treseder_etal_2016_505,Cladonia phyllophora,Cladonia phyllophora,studyName,Treseder_etal_2016
Treseder_etal_2016_506,Cladonia phyllophora,Cladonia phyllophora,studyName,Treseder_etal_2016
Treseder_etal_2016_507,Cladonia phyllophora,Cladonia phyllophora,studyName,Treseder_etal_2016
Treseder_etal_2016_508,Cladonia phyllophora,Cladonia phyllophora,studyName,Treseder_etal_2016
Treseder_etal_2016_509,Cladonia phyllophora,Cladonia phyllophora,studyName,Treseder_etal_2016
Treseder_etal_2016_510,Cladonia phyllophora,Cladonia phyllophora,studyName,Treseder_etal_2016
Treseder_etal_2016_511,Cladonia phyllophora,Cladonia phyllophora,studyName,Treseder_etal_2016
Treseder_etal_2016_512,Cladonia phyllophora,Cladonia phyllophora,studyName,Treseder_etal_2016
Treseder_etal_2016_513,Cladonia pleurota,Cladonia pleurota,studyName,Treseder_etal_2016
Treseder_etal_2016_514,Cladonia pleurota,Cladonia pleurota,studyName,Treseder_etal_2016
Treseder_etal_2016_515,Cladonia pocillum,Cladonia pocillum,studyName,Treseder_etal_2016
Treseder_etal_2016_516,Cladonia pulvinata,Cladonia cervicornis subsp. pulvinata,studyName,Treseder_etal_2016
Treseder_etal_2016_517,Cladonia pulvinata,Cladonia cervicornis subsp. pulvinata,studyName,Treseder_etal_2016
Treseder_etal_2016_518,Cladonia pulvinata,Cladonia cervicornis subsp. pulvinata,studyName,Treseder_etal_2016
Treseder_etal_2016_519,Cladonia pulvinata,Cladonia cervicornis subsp. pulvinata,studyName,Treseder_etal_2016
Treseder_etal_2016_520,Cladonia pulvinata,Cladonia cervicornis subsp. pulvinata,studyName,Treseder_etal_2016
Treseder_etal_2016_521,Cladonia pulvinata,Cladonia cervicornis subsp. pulvinata,studyName,Treseder_etal_2016
Treseder_etal_2016_522,Cladonia pyxidata,Cladonia pyxidata,studyName,Treseder_etal_2016
Treseder_etal_2016_523,Cladonia pyxidata,Cladonia pyxidata,studyName,Treseder_etal_2016
Treseder_etal_2016_524,Cladonia pyxidata,Cladonia pyxidata,studyName,Treseder_etal_2016
Treseder_etal_2016_525,Cladonia pyxidata,Cladonia pyxidata,studyName,Treseder_etal_2016
Treseder_etal_2016_526,Cladonia pyxidata,Cladonia pyxidata,studyName,Treseder_etal_2016
Treseder_etal_2016_527,Cladonia pyxidata,Cladonia pyxidata,studyName,Treseder_etal_2016
Treseder_etal_2016_528,Cladonia pyxidata,Cladonia pyxidata,studyName,Treseder_etal_2016
Treseder_etal_2016_529,Cladonia pyxidata,Cladonia pyxidata,studyName,Treseder_etal_2016
Treseder_etal_2016_530,Cladonia pyxidata,Cladonia pyxidata,studyName,Treseder_etal_2016
Treseder_etal_2016_531,Cladonia pyxidata,Cladonia pyxidata,studyName,Treseder_etal_2016
Treseder_etal_2016_532,Cladonia pyxidata,Cladonia pyxidata,studyName,Treseder_etal_2016
Treseder_etal_2016_533,Cladonia pyxidata,Cladonia pyxidata,studyName,Treseder_etal_2016
Treseder_etal_2016_534,Cladonia pyxidata,Cladonia pyxidata,studyName,Treseder_etal_2016
Treseder_etal_2016_535,Cladonia pyxidata,Cladonia pyxidata,studyName,Treseder_etal_2016
Treseder_etal_2016_536,Cladonia pyxidata,Cladonia pyxidata,studyName,Treseder_etal_2016
Treseder_etal_2016_537,Cladonia pyxidata,Cladonia pyxidata,studyName,Treseder_etal_2016
Treseder_etal_2016_538,Cladonia pyxidata,Cladonia pyxidata,studyName,Treseder_etal_2016
Treseder_etal_2016_539,Cladonia pyxidata,Cladonia pyxidata,studyName,Treseder_etal_2016
Treseder_etal_2016_540,Cladonia pyxidata,Cladonia pyxidata,studyName,Treseder_etal_2016
Treseder_etal_2016_541,Cladonia pyxidata,Cladonia pyxidata,studyName,Treseder_etal_2016
Treseder_etal_2016_542,Cladonia pyxidata,Cladonia pyxidata,studyName,Treseder_etal_2016
Treseder_etal_2016_543,Cladonia pyxidata,Cladonia pyxidata,studyName,Treseder_etal_2016
Treseder_etal_2016_544,Cladonia pyxidata,Cladonia pyxidata,studyName,Treseder_etal_2016
Treseder_etal_2016_545,Cladonia pyxidata,Cladonia pyxidata,studyName,Treseder_etal_2016
Treseder_etal_2016_546,Cladonia pyxidata,Cladonia pyxidata,studyName,Treseder_etal_2016
Treseder_etal_2016_547,Cladonia pyxidata,Cladonia pyxidata,studyName,Treseder_etal_2016
Treseder_etal_2016_548,Cladonia rei,Cladonia rei,studyName,Treseder_etal_2016
Treseder_etal_2016_549,Cladonia rei,Cladonia rei,studyName,Treseder_etal_2016
Treseder_etal_2016_550,Cladonia rei,Cladonia rei,studyName,Treseder_etal_2016
Treseder_etal_2016_551,Cladonia rei,Cladonia rei,studyName,Treseder_etal_2016
Treseder_etal_2016_552,Cladonia rei,Cladonia rei,studyName,Treseder_etal_2016
Treseder_etal_2016_553,Cladonia rei,Cladonia rei,studyName,Treseder_etal_2016
Treseder_etal_2016_554,Cladonia rei,Cladonia rei,studyName,Treseder_etal_2016
Treseder_etal_2016_555,Cladonia rei,Cladonia rei,studyName,Treseder_etal_2016
Treseder_etal_2016_556,Cladonia rei,Cladonia rei,studyName,Treseder_etal_2016
Treseder_etal_2016_557,Cladonia rei,Cladonia rei,studyName,Treseder_etal_2016
Treseder_etal_2016_558,Cladonia rei,Cladonia rei,studyName,Treseder_etal_2016
Treseder_etal_2016_559,Cladonia rei,Cladonia rei,studyName,Treseder_etal_2016
Treseder_etal_2016_560,Cladonia rei,Cladonia rei,studyName,Treseder_etal_2016
Treseder_etal_2016_561,Cladonia rei,Cladonia rei,studyName,Treseder_etal_2016
Treseder_etal_2016_562,Cladonia stipitata,Cladonia stipitata,studyName,Treseder_etal_2016
Treseder_etal_2016_563,Cladonia stipitata,Cladonia stipitata,studyName,Treseder_etal_2016
Treseder_etal_2016_564,Cladonia stipitata,Cladonia stipitata,studyName,Treseder_etal_2016
Treseder_etal_2016_565,Cladonia stipitata,Cladonia stipitata,studyName,Treseder_etal_2016
Treseder_etal_2016_566,Cladonia stipitata,Cladonia stipitata,studyName,Treseder_etal_2016
Treseder_etal_2016_567,Cladonia stipitata,Cladonia stipitata,studyName,Treseder_etal_2016
Treseder_etal_2016_568,Cladonia stipitata,Cladonia stipitata,studyName,Treseder_etal_2016
Treseder_etal_2016_569,Cladonia subfurcata,Cladonia subfurcata,studyName,Treseder_etal_2016
Treseder_etal_2016_570,Cladonia subfurcata,Cladonia subfurcata,studyName,Treseder_etal_2016
Treseder_etal_2016_571,Cladonia subfurcata,Cladonia subfurcata,studyName,Treseder_etal_2016
Treseder_etal_2016_572,Cladonia subulata,Cladonia subulata,studyName,Treseder_etal_2016
Treseder_etal_2016_573,Cladonia subulata,Cladonia subulata,studyName,Treseder_etal_2016
Treseder_etal_2016_574,Cladonia subulata,Cladonia subulata,studyName,Treseder_etal_2016
Treseder_etal_2016_575,Cladonia subulata,Cladonia subulata,studyName,Treseder_etal_2016
Treseder_etal_2016_576,Cladonia subulata,Cladonia subulata,studyName,Treseder_etal_2016
Treseder_etal_2016_577,Cladonia subulata,Cladonia subulata,studyName,Treseder_etal_2016
Treseder_etal_2016_578,Cladonia subulata,Cladonia subulata,studyName,Treseder_etal_2016
Treseder_etal_2016_579,Cladonia subulata,Cladonia subulata,studyName,Treseder_etal_2016
Treseder_etal_2016_580,Cladonia subulata,Cladonia subulata,studyName,Treseder_etal_2016
Treseder_etal_2016_581,Cladonia subulata,Cladonia subulata,studyName,Treseder_etal_2016
Treseder_etal_2016_582,Cladonia subulata,Cladonia subulata,studyName,Treseder_etal_2016
Treseder_etal_2016_583,Cladonia uncialis subsp uncialis,Cladonia uncialis uncialis,studyName,Treseder_etal_2016
